species,n_cohorts,pooled_effect,pooled_se,z_score,p_value,Q_statistic,Q_pvalue,I2_heterogeneity,min_effect,max_effect,effect_range,p_adjusted,significant
s__Acinetobacter_kyonggiensis,4,-1.1685905066018996,0.188216298584127,-6.208763616077461,5.340308195656007e-10,17.86277952559325,0.0004694610949231848,83.20530130430322,-1.8555784155197803,1.7230420022223478,3.578620417742128,1.842299092396992e-09,True
s__GGB25206_SGB41973,4,-0.9825452126227926,0.1588882159020737,-6.183877180849943,6.254603501787415e-10,47.04326713844874,3.402726989065741e-10,93.62289189827958,-2.542238463534973,3.8454856000308055,6.387724063565779,2.1490817632141556e-09,True
s__GGB26683_SGB103556,4,-1.3069495431850642,0.2116231588237954,-6.1758342066582355,6.581502010050144e-10,7.0805108205064196,0.06937541354781251,57.63017561795872,-1.4598402820176293,1.6333058089631491,3.0931460909807784,2.2523945126028185e-09,True
s__Ralstonia_pickettii,4,-1.0960243093758915,0.17791324822534127,-6.160442352149569,7.254201683792871e-10,46.70840761841063,4.0091474584613707e-10,93.57717346198392,-2.7471833925307796,1.8839133698926678,4.631096762423447,2.472761605705586e-09,True
s__GGB75638_SGB102999,4,-1.3243563089482513,0.2150930323380427,-6.1571325419173855,7.407385815838552e-10,6.598659476874607,0.08585177573808078,54.536220416985024,-1.4501074402163558,2.252143907860381,3.7022513480767367,2.5149977928084254e-09,True
s__Nitrosomonas_sp_PY1,4,-1.3569787171840657,0.22052472279833152,-6.153408561021134,7.583511596465087e-10,18.247347808044598,0.0003910877293112902,83.5592545746434,-2.1187265024195012,2.4344960099800383,4.55322251239954,2.564660024158862e-09,True
s__GGB44536_SGB61974,4,-0.9749444389946068,0.15886395469234219,-6.136977018372076,8.410654395163419e-10,47.26561431548757,3.0516034144056903e-10,93.65289112720367,-2.535955758292976,3.826637484304814,6.362593242597789,2.833236127625638e-09,True
s__GGB62437_SGB95276,4,-1.0311260753968194,0.168119066090625,-6.133308371109964,8.607008439298625e-10,16.408516479611503,0.000934970596435436,81.71681148793878,-1.7927058147777943,3.1760703250237774,4.968776139801571,2.8880547849052807e-09,True
s__GGB28570_SGB41183,4,-0.9703644278672914,0.1588758264175042,-6.107690828416557,1.0108291981225648e-09,47.07904085039213,3.3436242663498206e-10,93.62773763906235,-2.5305262931947583,3.8103490890101623,6.340875382204921,3.378608098004993e-09,True
s__Sphaerotilus_montanus,4,-1.004329786989741,0.1650923611029422,-6.083441900521963,1.1762955054450686e-09,26.43453583769719,7.734349766086446e-06,88.65120984752899,-1.950330965886434,1.803455351439739,3.753786317326173,3.916425733245403e-09,True
s__Pseudanabaena_sp_lw0831,4,-0.8884423801670552,0.1465479997484289,-6.0624667801143435,1.340495048296475e-09,51.19150347382602,4.453415414218398e-11,94.13965248835896,-2.2455744866387937,3.4572973782542626,5.702871864893057,4.445888982574023e-09,True
s__GGB25022_SGB36939,4,-0.9626691850984875,0.1588700498147247,-6.059475566484424,1.3656606956402584e-09,47.07501673993649,3.350221211562143e-10,93.62719291939216,-2.5229936674316393,3.7877512117208045,6.310744879152444,4.509276893985526e-09,True
s__Aeromonas_hydrophila,4,-1.0725537061262524,0.17701965192054922,-6.058952746148439,1.3701062506754624e-09,49.61845368920607,9.632827868699678e-11,93.9538623698533,-2.755040070502787,1.5836389468787122,4.338679017381499,4.509276893985526e-09,True
s__Pseudanabaena_sp_UWO311,4,-0.8864132984718147,0.1465457443624538,-6.048714019831483,1.4600656239593945e-09,51.20267729688758,4.429068223288368e-11,94.14093137629278,-2.243639861001107,3.451493501341202,5.695133362342309,4.78700904954626e-09,True
s__Streptococcus_suis,4,-1.2879871311686557,0.21297589590331686,-6.047572311907794,1.4704466533288496e-09,7.470049593774109,0.058333020457957185,59.83962405684239,-1.4695338960339177,1.058225504466342,2.5277594005002597,4.802713593952402e-09,True
s__Prevotella_oryzae,4,-1.248032048057181,0.20808325710606174,-5.997753329192886,2.000661192269604e-09,23.6803536757494,2.91278792943217e-05,87.33127029655708,-1.624809607336217,2.363611365744841,3.988420973081058,6.509727136968143e-09,True
s__GGB28528_SGB41128,4,-0.9526173165667088,0.1588597252043452,-5.996594261643935,2.014986622000947e-09,47.100234707966706,3.309094109837929e-10,93.630604988275,-2.5133165187773656,3.758719765757984,6.27203628453535,6.531598144523825e-09,True
s__GGB32215_SGB37143,4,-0.9490583874469778,0.1588597205223437,-5.974191471106687,2.3123409853553767e-09,47.06615803292372,3.36478844786825e-10,93.62599344118668,-2.5096663212040067,3.747769173037907,6.257435494241914,7.4672966406777e-09,True
s__GGB41346_SGB58388,4,-1.0511691437322221,0.17682122920689705,-5.944813009428058,2.7677262703917904e-09,46.94995402882721,3.5618519245161906e-10,93.61021738560595,-2.692961135984871,3.3305654612362097,6.02352659722108,8.904407738826022e-09,True
s__GGB3256_SGB4303,4,-1.5134136220032126,0.25561004392475684,-5.920790899940973,3.203970200260642e-09,34.01344802806133,1.968278874331375e-07,91.17995918107162,-2.4861790667521237,1.1501594542893256,3.6363385210414494,1.026944179859661e-08,True
s__Macellibacteroides_fermentans,4,1.4907077560436703,0.25197181095256227,5.9161687587518275,3.295271167047531e-09,162.31686003163938,0.0,98.15176316285614,-2.7911182002851516,4.024510910627132,6.815629110912283,1.0522817592913864e-08,True
s__GGB57993_SGB79614,4,-1.2493790055313405,0.21143543934725648,-5.909033080681382,3.4412159788388408e-09,10.570212198432012,0.014292093759388003,71.61835596408348,-1.4597220334231522,1.5653057927597211,3.0250278261828734,1.0948164910453941e-08,True
s__GGB25251_SGB37187,4,-0.9370807771549945,0.15885158497983812,-5.899096173789713,3.6549816506692423e-09,47.04432863474885,3.400958403787513e-10,93.62303578972944,-2.497869092760731,3.7123774877080806,6.210246580468812,1.1585347741420218e-08,True
s__GGB35206_SGB49924,4,-1.0868130974097818,0.1845948846465468,-5.887558040899985,3.919435442867325e-09,25.90942924758687,9.96305013800658e-06,88.42120383535885,-1.8792484792347746,1.495171475180407,3.3744199544151816,1.237792296111409e-08,True
s__GGB30069_SGB42979,4,-0.9330059343368655,0.1588491824257448,-5.873533121726993,4.266037523237287e-09,47.03220744350169,3.4212099819797004e-10,93.62139231163282,-2.4938314993754847,3.7002647075523414,6.194096206927826,1.3423173012677032e-08,True
s__GGB25250_SGB37186,4,-0.9316354043693931,0.15884849699709652,-5.864930559503008,4.493206917643988e-09,47.026698122489215,3.4304536988827294e-10,93.62064503830149,-2.492465939215279,3.6961680270717245,6.188633966287004,1.408636767246783e-08,True
s__GGB67324_SGB91072,4,-1.124755598806024,0.19203963137958677,-5.856893135682108,4.716063761733835e-09,19.514163741113176,0.00021400352617262364,84.62655105389176,-1.5813723678224307,1.700723953405806,3.282096321228237,1.4731268259379507e-08,True
s__GGB75354_SGB102763,4,-0.960573560859401,0.16404984962713096,-5.855376052112754,4.759318716907046e-09,26.440678337249487,7.711466764370734e-06,88.65384631311211,-1.9162656995780287,1.9192900702445288,3.8355557698225575,1.4812517310953451e-08,True
s__GGB4552_SGB6276,4,-1.5015748956403088,0.2577805715912961,-5.825011894306038,5.7108531237304305e-09,36.46180973878353,5.980443629205467e-08,91.77221311423558,-2.4873719241812005,1.126165623064763,3.613537547245963,1.770982972304852e-08,True
s__Eubacterium_siraeum,4,-1.0236512390827686,0.1759457070922737,-5.8179949712891865,5.95576921114116e-09,51.33066878429697,4.15950607290938e-11,94.15554078867223,-2.729898174250872,1.997663480302089,4.727561654552961,1.8402898389821066e-08,True
s__GGB93539_SGB132226,4,-0.8499069853498054,0.14653234220760655,-5.800132397704118,6.626258208797253e-09,51.05797896986714,4.7549075787856054e-11,94.12432677413553,-2.207159221677114,3.342051583369222,5.549210805046336,2.0401275273680432e-08,True
s__Jeotgalibaca_porci,4,-0.9117219864919452,0.15880427799342692,-5.741167668856392,9.402593592611197e-09,47.31835845512302,2.973770119041319e-10,93.65996603021381,-2.4746319207586653,3.6426659717018817,6.117297892460547,2.874401027991638e-08,True
s__Acinetobacter_sp_WCHAc010034,4,-1.2071085183937187,0.2102550633981347,-5.741162656843905,9.402871814501168e-09,12.074643903402917,0.007131787325103889,75.15454680071741,-1.4204051610184132,2.1185133388617077,3.538918499880121,2.874401027991638e-08,True
s__GGB16996_SGB25597,4,-1.0244427065684794,0.17870328957339673,-5.7326460470540015,9.887583196643845e-09,44.44780825086086,1.2122912673717678e-09,93.25051083943629,-2.6455755971495125,2.575292375498197,5.22086797264771,3.0118560162826466e-08,True
s__GGB26945_SGB39146,4,-0.9026200806507485,0.15882498444043816,-5.683111406122914,1.3226604700378175e-08,47.00190970209983,3.4723579567241813e-10,93.61728061899159,-2.464058694979232,3.610946294363584,6.0750049893428155,4.014718529196061e-08,True
s__Flavobacterium_cheniae,4,-1.3853976195530366,0.24422355006368682,-5.67266186734147,1.4059556852075161e-08,30.491821723290883,1.087469879590408e-06,90.1612962740482,-2.2822142362209745,2.0630876074919757,4.34530184371295,4.252520892934001e-08,True
s__GGB28569_SGB41182,4,-0.8993623439878671,0.15882378298897867,-5.662642754519182,1.4905927825381582e-08,46.982648482435415,3.505270518289194e-10,93.61466393040494,-2.4607811510847695,3.601113662680196,6.061894813764965,4.49269894807115e-08,True
s__GGB15004_SGB62020,4,-1.2081511400328548,0.21401759471065748,-5.645101944380895,1.6508340028309476e-08,15.028502961188499,0.001792452509730702,80.03793187020972,-1.7408334946600772,1.7144775464819069,3.455311041141984,4.9582741553558876e-08,True
s__GGB4962_SGB6925,4,-0.9247603040309887,0.16384461703064554,-5.644129912782068,1.6601868324528368e-08,30.085911281171974,1.3238076446153713e-06,90.02855531958765,-1.9104303467816097,1.6147741283909973,3.525204475172607,4.968991251139327e-08,True
s__GGB92736_SGB128655,4,-0.8266399524213103,0.14650644402685234,-5.642345344685317,1.6774919897599716e-08,51.153945345343146,4.5362380518554346e-11,94.13534971790185,-2.184873495464688,3.2751944047319457,5.460067900196634,5.003352844457693e-08,True
s__Rhodoferax_sp_AJA081_3,4,-1.0182923957699752,0.1819319691566301,-5.597105338277848,2.1796028759624164e-08,22.567760757744022,4.9688963220217985e-05,86.70670062393955,-1.8947109676783538,3.4703836021740955,5.365094569852449,6.478473600178947e-08,True
s__Tessaracoccus_sp_MC1627,4,-1.3698880547494572,0.245906218343785,-5.570774354450478,2.536096110894448e-08,39.39965635846876,1.4282046656433067e-08,92.38572039130193,-2.50363417967223,1.1312090188730546,3.6348431985452843,7.512091583649416e-08,True
s__GGB67335_SGB91088,4,-1.4889000454915133,0.26736026884705594,-5.568890441022267,2.563666123833741e-08,18.68673935139544,0.00031735355034623325,83.9458348319287,-2.0700846291394175,2.298606293470802,4.368690922610219,7.567660482382074e-08,True
s__Clostridiaceae_bacterium,4,-1.134375672759349,0.2051855069469562,-5.528537027971492,3.2291227469727346e-08,35.63259775801551,8.954794550319889e-08,91.58074294674417,-2.2364877397589247,2.201473999722437,4.437961739481361,9.499371368662942e-08,True
s__GGB27302_SGB39542,4,-0.8706156332741977,0.15880063920138213,-5.482444136576373,4.1948948537040565e-08,46.93778322487412,3.5831482225745503e-10,93.60856053719601,-2.4325546076359132,3.516434032333627,5.94898863996954,1.229834361546684e-07,True
s__GGB24645_SGB36508,4,-0.9346547781259679,0.17104153106933986,-5.464490245629647,4.6423890731617234e-08,45.88811748701236,5.990797857791108e-10,93.46235983454957,-2.0335196028107356,2.2359680248474083,4.269487627658144,1.35639871219249e-07,True
s__Candidatus_Gastranaerophilales_bacterium,4,-1.1630711374664915,0.21338612156542985,-5.450547247093869,5.021505966595896e-08,6.398667333833533,0.09374563087800403,53.11523722858308,-1.3160008202762312,1.3821373276796152,2.6981381479558464,1.4621944492562288e-07,True
s__Solidesulfovibrio_aerotolerans,4,-0.885517245679788,0.16252066367009466,-5.448644041211429,5.075527731435159e-08,31.582209593934113,6.409472546042849e-07,90.50098128480472,-1.8994238672460406,1.3245859996527356,3.2240098668987764,1.469038912448462e-07,True
s__Clostridiales_bacterium_KLE1615,4,-1.1273270657100853,0.2069184168993962,-5.448171712323665,5.089021604121058e-08,33.96403046053966,2.0161317881850493e-07,91.16712604681744,-2.196819550199541,2.0508424344508254,4.2476619846503665,1.469038912448462e-07,True
s__GGB44498_SGB103071,4,-1.1903082284553894,0.21850164153488388,-5.4475939864523,5.1055738303773524e-08,14.75914471877931,0.002034484804894876,79.67361891788455,-1.693315270527755,2.010084526712488,3.703399797240243,1.469038912448462e-07,True
s__Eggerthella_lenta,4,-0.9530567802074089,0.17495881212331932,-5.447320821632288,5.113418333202446e-08,49.68731389723904,9.313017024226156e-11,93.9622415367342,-2.643309721381497,2.718370842821259,5.361680564202756,1.469038912448462e-07,True
s__Citrobacter_braakii,4,-1.156980435702512,0.21318898426526384,-5.4270179094381366,5.7303380485151933e-08,6.29309198953667,0.09818950253289194,52.328680321406274,-1.3115414285521845,1.1978310496022448,2.5093724781544293,1.6407867945581836e-07,True
s__Ferribacterium_limneticum,4,-1.141887222127786,0.21060654395117379,-5.421898107745963,5.8969493954563745e-08,14.416481195294459,0.0023897277502572534,79.19048372928063,-1.9545995394300917,2.891525084293856,4.846124623723948,1.682883565015623e-07,True
s__GGB4567_SGB6308,4,-1.2496171400123388,0.2309315448960618,-5.411201577397186,6.260325280393886e-08,46.70995047980087,4.006118770050193e-10,93.57738561230693,-2.606509291494621,1.2149166261467084,3.821425917641329,1.7806686807477972e-07,True
s__Acidovorax_sp_KKS102,4,-1.145209274014777,0.21235429588262061,-5.392917855769654,6.932264873249494e-08,5.74115003135881,0.12490589895368887,47.74566099799411,-1.2910782659965399,1.4415583622802375,2.7326366282767776,1.9652856521852527e-07,True
s__Pseudomonas_chengduensis,4,-1.1337436053706171,0.2113016649069253,-5.365521402162218,8.0715708117296e-08,5.1915818846335275,0.15829422001918791,42.21414461592819,-1.2641432348097763,2.077470058649485,3.3416132934592615,2.2807497787091206e-07,True
s__Coprococcus_comes,4,-1.3218828146594004,0.24677654923159126,-5.356598180724454,8.480342761352233e-08,37.291858651779606,3.9914687999242915e-08,91.95534867807712,-2.418012842076176,1.1420642482875598,3.5600770903637358,2.3883981744267436e-07,True
s__GGB46513_SGB64374,4,-1.6204195535961354,0.30415734870658523,-5.3275699584011145,9.953544610752374e-08,15.898877570732967,0.0011894205484839215,81.1307434335964,-2.2053591447050866,1.786435011363102,3.9917941560681887,2.7941486341948655e-07,True
s__GGB45839_SGB63564,4,-0.8437467968869263,0.15877506579074546,-5.314101384148858,1.071849335954056e-07,46.919267947943055,3.61578877949853e-10,93.60603834797998,-2.4063298676342595,3.4377598123286655,5.844089679962925,2.9990833211222607e-07,True
s__Arcobacter_caeni,4,-1.0983313371695853,0.20905608528634118,-5.253764011055772,1.4902180200948578e-07,8.594618892715387,0.035195638310110966,65.09443830554564,-1.368424242350855,2.5985175162110017,3.9669417585618567,4.156159997602217e-07,True
s__Aeromonas_media,4,-2.4124222825360206,0.4638936524852594,-5.200377865943483,1.9888377367216492e-07,35.80448634620487,8.236095316860315e-08,91.62116174215697,-4.008874636318519,3.834934405128659,7.843809041447178,5.528840180724585e-07,True
s__GGB29233_SGB41982,4,-0.8249788210206791,0.15875834208822986,-5.196443917020735,2.0313684667705445e-07,46.88538689486081,3.676289273002453e-10,93.60141784320258,-2.387908346635907,3.3824952493336085,5.7704035959695155,5.628856493406121e-07,True
s__Rhodocyclaceae_bacterium,4,-0.959124123790924,0.18626094483450384,-5.149357127137537,2.6138078657034214e-07,17.19991806368421,0.000642885211218025,82.55805644601192,-1.6547911636983355,2.002739689108579,3.6575308528069144,7.219488606557039e-07,True
s__GGB25719_SGB61051,4,-1.2968214835769252,0.25197788756265244,-5.146568598224636,2.6529447727519084e-07,32.53171764000791,4.042996696318468e-07,90.77823054657722,-2.2372059386653427,1.7841410153485722,4.021346954013914,7.304101153185542e-07,True
s__Flavobacterium_solisilvae,4,-1.2711809261716016,0.24886027844592457,-5.1080105435461025,3.2556848861275967e-07,35.336105173043926,1.0344709444609634e-07,91.51009998043433,-2.3220977191545984,0.874845936445251,3.196943655599849,8.934930725826215e-07,True
s__GGB24768_SGB36660,4,-1.0448934379150423,0.2047270161225553,-5.103837577008107,3.328339683861259e-07,10.238680632726945,0.01664250892304453,70.69934977353633,-2.0682236572086037,2.3409010447511522,4.409124701959756,9.105234995021725e-07,True
s__Bacteroides_cellulosilyticus,4,-1.07844014350505,0.2118827859189231,-5.089795939901011,3.584490384511696e-07,6.032876026212508,0.11002164425053684,50.27247390854431,-1.2155779079460773,1.1950590670497432,2.4106369749958203,9.774848381890624e-07,True
s__GGB46582_SGB64449,4,-0.8051276167699698,0.15876375701553633,-5.071230562345419,3.952515641447718e-07,46.632408358906666,4.1611725176693426e-10,93.56670584776477,-2.36714984300315,3.3202197384353367,5.687369581438487,1.074433840507465e-06,True
s__Lachnospiraceae_bacterium_CLA_AA_H244,4,-0.8907591842971019,0.17669057838627084,-5.0413507750808035,4.622572469248354e-07,47.58479373523026,2.609892302274375e-10,93.69546494896562,-2.5600779874329023,2.0315886459968233,4.591666633429726,1.2526150634335445e-06,True
s__GGB75623_SGB102995,4,-1.0882605672847865,0.21713551264336164,-5.01189581582733,5.389638406683162e-07,21.258415450399763,9.303583337771926e-05,85.88794161540584,-1.9262929954387045,1.6085948897381401,3.5348878851768446,1.4558803117424012e-06,True
s__Candidatus_Megaira_endosymbiont_of_Carteria_cerasiformis,4,0.8144359543045157,0.16333031713132576,4.986434659584162,6.150369327162508e-07,794.6603431942959,0.0,99.62248021740447,-3.4025601073068303,5.901447167380585,9.304007274687415,1.6561652827688384e-06,True
s__Undibacterium_amnicola,4,-1.037195108440467,0.20819185923020375,-4.981919621043445,6.295658694366324e-07,29.351955239490543,1.8887188369953734e-06,89.77921581195464,-2.087628492784763,3.8528349390477614,5.940463431832525,1.6899908807689603e-06,True
s__Methanosarcina_mazei,4,-0.790254313524022,0.15873244945807347,-4.978530327113452,6.406890560306522e-07,46.758815729914986,3.911387880251027e-10,93.58409755856866,-2.3534733061120376,3.279190127762,5.632663433874038,1.7144918976022747e-06,True
s__Brachymonas_denitrificans,4,-0.901267162714795,0.18161280961427007,-4.9625748570764845,6.956474176700311e-07,14.34366995750604,0.0024727923276073316,79.08485060735728,-1.6874139503533268,3.6339010222136348,5.321314972566961,1.8557799123557662e-06,True
s__Ruminococcus_lactaris,4,-1.1921887998474268,0.2404519630166072,-4.958116311011719,7.117994731409283e-07,39.4281544972245,1.4084834409899827e-08,92.39122388999672,-2.3713490361351446,1.1292970605856654,3.5006460967208097,1.8929899301178248e-06,True
s__GGB46575_SGB64440,4,-1.481517486848847,0.30116782188835445,-4.919242293414927,8.687987103073169e-07,13.778701153643992,0.003222390268338149,78.22726564320178,-2.010176843930893,2.4053692815197265,4.41554612545062,2.303389173314769e-06,True
s__Acetobacterium_fimetarium,4,-1.011953375112005,0.2066134744599878,-4.897809195440335,9.691106828135787e-07,5.537962123834662,0.1363856108461482,45.82844857157123,-1.1259917780313358,2.5317295183761823,3.657721296407518,2.5543361928478044e-06,True
s__Rivicola_pingtungensis,4,-1.0112475851328135,0.20647183458573543,-4.897750761801377,9.69398834538282e-07,8.550870145460397,0.035898539581651234,64.91585126464958,-1.4494187955977513,1.485617111925921,2.9350359075236723,2.5543361928478044e-06,True
s__Sulfurisoma_sediminicola,4,-0.7285112783168314,0.14943454618776966,-4.8751195550286734,1.0874257696524836e-06,28.96307028743722,2.2798020957726095e-06,89.64198211644276,-1.5802352258900727,2.6597192974937154,4.239954523383788,2.8565710585060655e-06,True
s__GGB44055_SGB61432,4,-0.8762371976152206,0.1800414094552987,-4.866864796638774,1.1338253840253998e-06,31.609881037476704,6.324011654346151e-07,90.50929677197077,-1.767830744990238,1.41186265660424,3.179693401594478,2.9693780636518855e-06,True
s__Acidovorax_SGB22469,4,-1.026424141460112,0.21147644118353093,-4.853609866497255,1.2123412651554588e-06,13.833815390568311,0.003140311156456077,78.31400871486723,-1.5692999797092986,1.5232656761368664,3.092565655846165,3.1653530296916083e-06,True
s__Tabrizicola_sp_SY72,4,-1.155285212193483,0.24026215805753084,-4.808436008124299,1.5211570607576164e-06,40.23707951679245,9.490728758443367e-09,92.5441904928811,-2.339160375203476,1.476162363071295,3.815322738274771,3.959617924820583e-06,True
s__Candidatus_Nitrotoga_SGB102975,4,-0.8470027104781127,0.17780703373645723,-4.76360632467176,1.9016333623333992e-06,45.250517178290366,8.185114808156868e-10,93.37024151971617,-2.4896956451564045,1.472963385864851,3.9626590310212553,4.935054556629577e-06,True
s__Bacteroides_intestinalis,4,-0.8399856050375092,0.17655855650865424,-4.757546853846963,1.9595978237862965e-06,47.82425155847223,2.3209822952452441e-10,93.72703199268669,-2.516852740213698,1.3816495108906826,3.8985022511043805,5.070164248892858e-06,True
s__Tolumonas_auensis,4,-0.9946204617191062,0.20993527450931415,-4.737748165685125,2.1610613245570676e-06,9.117759607367866,0.027765496074065532,67.09718034706941,-1.837989831744371,1.6758410690170535,3.5138309007614246,5.57462966304661e-06,True
s__Phenylobacterium_glaciei,4,-0.7704327383317747,0.16287794565757496,-4.730123131289287,2.243837024851203e-06,29.494480824792916,1.7628080585252448e-06,89.82860550141227,-1.763652629740083,1.4132127730452881,3.176865402785371,5.770826360320908e-06,True
s__Klebsiella_huaxiensis,4,-1.0061139790959193,0.21341352274997416,-4.714387195954016,2.424392669064801e-06,4.9835661618807725,0.17300447343606074,39.80214363467354,-1.1495600654879836,0.8892415253584953,2.0388015908464787,6.216577023064669e-06,True
s__Alistipes_finegoldii,4,-0.8269269573117085,0.17645402201005167,-4.686359358046272,2.7810777489811755e-06,47.872984187667335,2.2662205445556083e-10,93.73341760304795,-2.504369741451122,1.6194918218485603,4.123861563299682,7.109957697544136e-06,True
s__GGB93439_SGB131938,4,-0.8263498112105323,0.1771194469084057,-4.665494532838424,3.0787568212620187e-06,45.050726954813605,9.025843406007539e-10,93.34083997576991,-2.4440270571877223,3.1166522882353136,5.560679345423036,7.847632372296956e-06,True
s__Lachnospira_eligens,4,-1.56949602301554,0.3364906911083754,-4.664307407273991,3.096581871586679e-06,28.69791714038635,2.5918105034383743e-06,89.54627966439375,-3.230969885212781,3.339756843045559,6.5707267282583395,7.86971546654721e-06,True
s__Roseburia_inulinivorans,4,-0.8230604370932425,0.1764849072999785,-4.663630730157869,3.1067866368417185e-06,47.81799911369441,2.32810326572519e-10,93.72621177045268,-2.5001973573184824,1.5380468858542762,4.038244243172759,7.872359059135799e-06,True
s__Cutibacterium_acnes,4,-0.7398764588937283,0.15876206315132965,-4.66028498375263,3.1577187258324813e-06,46.009210055113655,5.645970357903707e-10,93.47956638158675,-2.299973756182772,3.118691477974203,5.418665234156975,7.977883486735591e-06,True
s__Megamonas_funiformis,4,-0.9743770896012025,0.21031549416876666,-4.63293060481468,3.605254152994064e-06,6.073224843844581,0.10810151902084597,50.602849768675995,-1.2601692844168673,2.390932691625574,3.6511019760424412,9.081857235841351e-06,True
s__GGB47559_SGB65524,4,-0.6773654264584569,0.14636867519384686,-4.627803220609682,3.6956490983008905e-06,51.07633636273417,4.7122750146399994e-11,94.12643855523508,-2.0389422822918344,2.837400765213383,4.876343047505218,9.282346711814224e-06,True
s__GGB4585_SGB6340,4,-1.1344909790231488,0.24639529913997912,-4.604353179557356,4.1374978949626495e-06,35.0317282259775,1.199590443645704e-07,91.43633456891409,-2.1980626029925467,0.9559370282244797,3.1539996312170264,1.0361838751524536e-05,True
s__GGB23756_SGB35463,4,-0.8107254957987043,0.17632848696670192,-4.597813488593041,4.269479312313251e-06,46.41473463988817,4.6292225608368653e-10,93.53653527640371,-2.4728506927657574,2.0586430597482077,4.531493752513965,1.066128700371245e-05,True
s__Bacteroides_eggerthii,4,-0.8105005473142383,0.17630760585211913,-4.597082147403548,4.284487280070692e-06,47.56659353547586,2.633266937834833e-10,93.69305267201328,-2.485010759525447,1.840146706546968,4.325157466072415,1.0667752387190507e-05,True
s__Acinetobacter_pseudolwoffii,4,-0.7264160216676002,0.1588295401681231,-4.573557418215023,4.795121910650124e-06,45.36822037188535,7.726923545448017e-10,93.38744174797058,-2.282775382501368,3.0670963569299903,5.349871739431358,1.1904652373550452e-05,True
s__GGB31540_SGB44875,4,-0.7244145639958297,0.1588275126742883,-4.56101434693752,5.090710222477313e-06,45.36709178579096,7.7311923529777e-10,93.38727724896926,-2.280818543465411,3.0612258398221206,5.342044383287531,1.2602075161694559e-05,True
s__Candidatus_Rhabdochlamydia_sp_T3358,4,-0.8239089642207581,0.18262517580849288,-4.511475269350255,6.43782903342327e-06,12.942085361607646,0.0047635378324167865,76.81980982060726,-1.6713019096944062,1.3481944059081,3.019496315602506,1.5891077987674106e-05,True
s__Paracoccus_lutimaris,4,-0.9528921262687533,0.21168248646989726,-4.501516125209826,6.747044520416523e-06,47.775444509369194,2.3771529189531293e-10,93.72062357387031,-2.392789722305563,2.1975525786843737,4.590342300989937,1.660662247288766e-05,True
s__Laribacter_hongkongensis,4,-0.9518275353214023,0.21158952766793288,-4.4984624041280235,6.844669740990739e-06,5.643989413598745,0.13027566156824422,46.846108662575844,-1.0631224885100368,2.2635303359901067,3.3266528245001434,1.679877516431727e-05,True
s__Brucella_anthropi,4,-0.7118413149138159,0.15874468850324586,-4.484189812116207,7.319148986439927e-06,45.87745294203301,6.02215721734467e-10,93.46084011291876,-2.2719180387332156,3.0345243256255348,5.30644236435875,1.791210535427891e-05,True
s__Rhodoferax_sp_TS_BS_61_7,4,-0.9278093442065347,0.2070956565378555,-4.480100450764105,7.460791847435644e-06,7.438209735583442,0.059167545253263065,59.66771432044482,-1.3754390147885935,2.982669803170971,4.358108817959565,1.8206875559509143e-05,True
s__Stenotrophomonas_maltophilia,4,-0.7085477979490574,0.15874246668130362,-4.463505026487716,8.062970601407926e-06,45.86282036786258,6.065450364189928e-10,93.45875378806362,-2.2686275658814625,3.024652907070274,5.293280472951737,1.9620656505975663e-05,True
s__GGB29195_SGB41932,4,-0.7071668988991602,0.15880566006426702,-4.453033340329161,8.466560173836513e-06,45.38561711729776,7.661410394987911e-10,93.38997640541807,-2.264149369305993,3.0112183173438667,5.27536768664986,2.054456268171063e-05,True
s__GGB25349_SGB37288,4,-0.7064605946402966,0.15880762484527564,-4.448530700768258,8.645969258980202e-06,45.36535061133341,7.7377837470749e-10,93.38702344504635,-2.2633283232030794,3.0087551790351243,5.272083502238203,2.0920810122433783e-05,True
s__Candidatus_Bipolaricaulis_anaerobius,4,-0.6469257217947602,0.1463343554995303,-4.420873824102342,9.830256461729192e-06,51.041742893664534,4.792921615148771e-11,94.1224577572715,-2.0092052970056926,2.748189809354959,4.757395106360652,2.3719635675913977e-05,True
s__Acinetobacter_guillouiae,4,-0.7724476480311024,0.17650827132905206,-4.376268841198281,1.2072809591368028e-05,46.96179513097813,3.5412550669633447e-10,93.6118285265014,-2.442466045516652,1.5408971568008192,3.983363202317471,2.9049141285672647e-05,True
s__GGB4571_SGB6317,4,-1.0376905336853568,0.23760785941129822,-4.367239940027063,1.258264766579309e-05,39.3157968846362,1.4878512533123e-08,92.36947934998531,-2.239360424824449,0.8833957505470207,3.1227561753714697,3.019132498579962e-05,True
s__Agrobacterium_tomkonis,4,-0.6908706976163933,0.15871016253055,-4.353033773016318,1.3426645656844372e-05,45.92819575428055,5.874400965666382e-10,93.46806476777309,-2.251925910257643,2.974547940198817,5.226473850456459,3.2126709245764106e-05,True
s__GGB27187_SGB39409,4,-0.6910669395092207,0.15879213412155915,-4.352022493634304,1.348874190920668e-05,45.34653029016595,7.8093875810481e-10,93.38427883940969,-2.248229699952916,2.9634593092846337,5.211689009237549,3.218563694446816e-05,True
